Effector,Protein,ProteinGeneName,Shared_Connections,Shortest_Path,Is_Connected
EscF,Q9WTU6,Mapk9,0,6.0,False
EscF,Q91Y86,Mapk8,0,6.0,False
EscF,Q9WVS8,Mapk7,0,6.0,False
EscF,Q9Z1B7,Mapk13,0,6.0,False
EscF,Q9WVI9,Mapk8ip1,0,6.0,False
EscF,P25446,Fas,0,6.0,False
EscF,P62897,Cycs,0,6.0,False
EscF,Q571K4,Tab3,0,6.0,False
EscF,O88593,Pglyrp1,0,6.0,False
EscF,Q8K3Z0,Nod2,0,6.0,False
EscF,P07750,Il4,0,6.0,False
EscF,P04401,Il5,0,6.0,False
EscF,P20109,Il13,0,6.0,False
EscF,O88336,Rhoa,0,6.0,False
EscF,P62746,Rhob,0,6.0,False
EscF,Q62159,Rhoc,0,6.0,False
EscF,Q9D3G9,Rhoh,0,6.0,False
EscF,P63001,Rac1,0,6.0,False
EscF,Q05144,Rac2,0,6.0,False
EscF,P60764,Rac3,0,6.0,False
EscF,P84096,Rhog,0,6.0,False
EscF,P60766,Cdc42,0,6.0,False
EscF,P97348,Rhod,0,6.0,False
EscF,Q60680,Chuk,0,6.0,False
EscF,Q6NZP1,Zranb3,0,6.0,False
EscF,B2RWS6,Ep300,0,6.0,False
NleO,P05627,Jun,0,6.0,False
NleO,P25118,Tnfrsf1a,0,6.0,False
NleO,P13504,Il1r1,0,6.0,False
NleO,Q9EPQ1,Tlr1,0,6.0,False
NleO,P25446,Fas,0,6.0,False
NleO,P70671,Irf3,0,6.0,False
NleO,Q3UP24,Nlrc4,0,6.0,False
NleO,Q99MB1,Tlr3,0,6.0,False
NleO,Q9QUK6,Tlr4,0,6.0,False
NleO,Q9JJY9,Il22,0,6.0,False
NleO,Q8K3Z0,Nod2,0,6.0,False
NleO,P08505,Il6,0,6.0,False
NleO,Q9Z121,Ccl8,0,6.0,False
NleO,O54824,Il16,0,6.0,False
NleO,Q9JIL2,Ccl28,0,6.0,False
NleO,P18340,Cxcl9,0,6.0,False
NleO,P12850,Cxcl1,0,6.0,False
NleO,P50228,Cxcl5,0,6.0,False
NleO,P27784,Ccl6,0,6.0,False
NleO,Q9QUN7,Tlr2,0,6.0,False
NleO,P10889,Cxcl2,0,6.0,False
NleO,P06804,Tnf,0,6.0,False
NleO,Q60680,Chuk,0,6.0,False
LPS,P07750,Il4,0,6.0,False
LPS,P04401,Il5,0,6.0,False
LPS,P20109,Il13,0,6.0,False
pORF8,Q8R361,Rab11fip5,0,7.0,False
pORF8,Q91V41,Rab14,0,7.0,False
pORF8,Q9D1G1,Rab1b,0,7.0,False
pORF8,Q3TX81,Tmbim6,0,7.0,False
pORF8,Q8BH93,Mapk1ip1l,0,7.0,False
pORF8,Q9D7G9,Mapk1ip1,0,7.0,False
EscF,Q3TXX8,N-WASP,0,7.0,False
EscF,P62908,Rps3,0,7.0,False
EscF,P70441,Nherf1,0,7.0,False
EscF,P31725,S100a9,0,7.0,False
EscF,P27005,S100a8,0,7.0,False
EscF,O55222,Ilk,0,7.0,False
EscF,Q91VH2,Snx9,0,7.0,False
EscF,P11672,Lcn2,0,7.0,False
EscF,Q99LE6,Abcf2,0,7.0,False
EscF,Q61036,Pak3,0,7.0,False
EscF,Q8BTW9,Pak4,0,7.0,False
EscF,Q8C015,Pak5,0,7.0,False
EscF,Q8CIN4,Pak2,0,7.0,False
EscF,Q9DCE5,Pak1ip1,0,7.0,False
EscF,Q3ULB5,Pak6,0,7.0,False
EscF,G3UWA6,Slc3a2,0,7.0,False
EscF,O88643,Pak1,0,7.0,False
EscF,Q9DD03,Rab13,0,7.0,False
EscF,Q9D620,Rab11fip1,0,7.0,False
EscF,P84078,Arf1,0,7.0,False
EscF,P84084,Arf5,0,7.0,False
EscF,P62331,Arf6,0,7.0,False
EscF,G3XA57,Rab11fip2,0,7.0,False
EscF,P35283,Rab12,0,7.0,False
EscF,P35292,Rab17,0,7.0,False
EscF,P35293,Rab18,0,7.0,False
EscF,P35294,Rab19,0,7.0,False
EscF,P46638,Rab11b,0,7.0,False
EscF,P61027,Rab10,0,7.0,False
EscF,P62492,Rab11a,0,7.0,False
EscF,P62821,Rab1A,0,7.0,False
EscF,Q8BQP8,Rab11fip4,0,7.0,False
EscF,Q8CHD8,Rab11fip3,0,7.0,False
EscF,Q8K386,Rab15,0,7.0,False
EscF,Q8R361,Rab11fip5,0,7.0,False
EscF,Q91V41,Rab14,0,7.0,False
EscF,Q9D1G1,Rab1b,0,7.0,False
EscF,Q3TX81,Tmbim6,0,7.0,False
EscF,Q8BH93,Mapk1ip1l,0,7.0,False
EscF,Q9D7G9,Mapk1ip1,0,7.0,False
NleO,Q9JIB3,Naip7,0,7.0,False
NleO,Q9JIB6,Naip6,0,7.0,False
NleO,Q9QUK4,Naip2,0,7.0,False
NleO,Q9QWK5,Naip1,0,7.0,False
NleO,Q9R016,Naip5,0,7.0,False
NleO,O88593,Pglyrp1,0,7.0,False
NleO,P52332,Jak1,0,7.0,False
NleO,P42225,Stat1,0,7.0,False
NleO,Q9WVL2,Stat2,0,7.0,False
NleO,Q61179,Irf9,0,7.0,False
NleO,Q9R117,Tyk2,0,7.0,False
NleO,Q8BVZ5,Il33,0,7.0,False
NleO,Q8K4B4,Il23r,0,7.0,False
NleO,B2RWS6,Ep300,0,7.0,False
LPS,P61161,Actr2,0,7.0,False
LPS,Q99JY9,Actr3,0,7.0,False
EspH,Q8BVZ5,Il33,0,7.0,False
EspH,Q8K4B4,Il23r,0,7.0,False
EspJ,Q8BVZ5,Il33,0,7.0,False
EspJ,Q8K4B4,Il23r,0,7.0,False
EspK,Q61036,Pak3,0,7.0,False
EspK,Q8BTW9,Pak4,0,7.0,False
EspK,Q8C015,Pak5,0,7.0,False
EspK,Q8CIN4,Pak2,0,7.0,False
EspK,Q9DCE5,Pak1ip1,0,7.0,False
EspK,Q3ULB5,Pak6,0,7.0,False
EspK,O88643,Pak1,0,7.0,False
EspK,Q9DD03,Rab13,0,7.0,False
EspK,Q9D620,Rab11fip1,0,7.0,False
EspK,P84078,Arf1,0,7.0,False
EspK,P84084,Arf5,0,7.0,False
EspK,P62331,Arf6,0,7.0,False
EspK,G3XA57,Rab11fip2,0,7.0,False
EspK,P35283,Rab12,0,7.0,False
EspK,P35292,Rab17,0,7.0,False
EspK,P35293,Rab18,0,7.0,False
EspK,P35294,Rab19,0,7.0,False
EspK,P46638,Rab11b,0,7.0,False
EspK,P61027,Rab10,0,7.0,False
EspK,P62492,Rab11a,0,7.0,False
EspK,P62821,Rab1A,0,7.0,False
EspK,Q8BQP8,Rab11fip4,0,7.0,False
EspK,Q8CHD8,Rab11fip3,0,7.0,False
EspK,Q8K386,Rab15,0,7.0,False
EspK,Q8R361,Rab11fip5,0,7.0,False
EspK,Q91V41,Rab14,0,7.0,False
EspK,Q9D1G1,Rab1b,0,7.0,False
pORF8,Q8K386,Rab15,0,7.0,False
EspM,Q8BVZ5,Il33,0,7.0,False
EspM,Q8K4B4,Il23r,0,7.0,False
EspS,O88593,Pglyrp1,0,7.0,False
EspS,P07750,Il4,0,7.0,False
EspS,P04401,Il5,0,7.0,False
EspS,P20109,Il13,0,7.0,False
EspS,P61161,Actr2,0,7.0,False
EspS,Q99JY9,Actr3,0,7.0,False
EspT,Q9JIB3,Naip7,0,7.0,False
EspT,Q9JIB6,Naip6,0,7.0,False
EspT,Q9QUK4,Naip2,0,7.0,False
EspT,Q9QWK5,Naip1,0,7.0,False
EspT,Q9R016,Naip5,0,7.0,False
EspT,O88593,Pglyrp1,0,7.0,False
EspT,P52332,Jak1,0,7.0,False
EspT,P42225,Stat1,0,7.0,False
EspT,Q9WVL2,Stat2,0,7.0,False
EspT,Q61179,Irf9,0,7.0,False
EspT,Q9R117,Tyk2,0,7.0,False
EspT,Q8BVZ5,Il33,0,7.0,False
EspT,Q8K4B4,Il23r,0,7.0,False
EspT,B2RWS6,Ep300,0,7.0,False
EspV,Q8BVZ5,Il33,0,7.0,False
EspV,Q8K4B4,Il23r,0,7.0,False
NleG1,Q9QY24,Zbp1,0,7.0,False
NleG1,P25118,Tnfrsf1a,0,7.0,False
NleG1,P25446,Fas,0,7.0,False
NleG1,P70671,Irf3,0,7.0,False
NleG1,O88593,Pglyrp1,0,7.0,False
NleG1,Q3UP24,Nlrc4,0,7.0,False
NleG1,Q99MB1,Tlr3,0,7.0,False
NleG1,Q9QUK6,Tlr4,0,7.0,False
NleG1,O35387,Hax1,0,7.0,False
NleG1,Q9D8Z2,Triap1,0,7.0,False
NleG1,P70380,Il18,0,7.0,False
NleG1,Q9QUN7,Tlr2,0,7.0,False
NleG1,P62908,Rps3,0,7.0,False
NleG1,P70441,Nherf1,0,7.0,False
NleG1,P31725,S100a9,0,7.0,False
NleG1,P27005,S100a8,0,7.0,False
NleG1,O55222,Ilk,0,7.0,False
NleG1,P11672,Lcn2,0,7.0,False
NleG1,Q61036,Pak3,0,7.0,False
NleG1,Q8BTW9,Pak4,0,7.0,False
NleG1,Q8C015,Pak5,0,7.0,False
NleG1,Q8CIN4,Pak2,0,7.0,False
NleG1,Q9DCE5,Pak1ip1,0,7.0,False
NleG1,Q3ULB5,Pak6,0,7.0,False
NleG1,A8MVW3,Sec24,0,7.0,False
NleG1,B2RWS6,Ep300,0,7.0,False
NleG1,G3UWA6,Slc3a2,0,7.0,False
NleG1,O88643,Pak1,0,7.0,False
NleG1,Q9DD03,Rab13,0,7.0,False
NleG1,Q9D620,Rab11fip1,0,7.0,False
NleG1,P84078,Arf1,0,7.0,False
NleG1,P84084,Arf5,0,7.0,False
NleG1,P62331,Arf6,0,7.0,False
NleG1,G3XA57,Rab11fip2,0,7.0,False
NleG1,P35283,Rab12,0,7.0,False
NleG1,P35292,Rab17,0,7.0,False
NleG1,P35293,Rab18,0,7.0,False
NleG1,P35294,Rab19,0,7.0,False
NleG1,P46638,Rab11b,0,7.0,False
NleG1,P61027,Rab10,0,7.0,False
NleG1,P62492,Rab11a,0,7.0,False
NleG1,P62821,Rab1A,0,7.0,False
NleG1,Q8BQP8,Rab11fip4,0,7.0,False
NleG1,Q8CHD8,Rab11fip3,0,7.0,False
NleG1,Q8K386,Rab15,0,7.0,False
NleG1,Q8R361,Rab11fip5,0,7.0,False
NleG1,Q91V41,Rab14,0,7.0,False
NleG1,Q9D1G1,Rab1b,0,7.0,False
NleG1,Q3TX81,Tmbim6,0,7.0,False
NleG7,Q9QY24,Zbp1,0,7.0,False
NleG7,P25118,Tnfrsf1a,0,7.0,False
NleG7,P25446,Fas,0,7.0,False
NleG7,P70671,Irf3,0,7.0,False
NleG7,O88593,Pglyrp1,0,7.0,False
NleG7,Q3UP24,Nlrc4,0,7.0,False
NleG7,Q99MB1,Tlr3,0,7.0,False
NleG7,Q9QUK6,Tlr4,0,7.0,False
NleG7,O35387,Hax1,0,7.0,False
NleG7,Q9D8Z2,Triap1,0,7.0,False
NleG7,P70380,Il18,0,7.0,False
NleG7,Q9QUN7,Tlr2,0,7.0,False
NleG7,P62908,Rps3,0,7.0,False
NleG7,P70441,Nherf1,0,7.0,False
NleG7,P31725,S100a9,0,7.0,False
NleG7,P27005,S100a8,0,7.0,False
NleG7,O55222,Ilk,0,7.0,False
NleG7,P11672,Lcn2,0,7.0,False
NleG7,Q61036,Pak3,0,7.0,False
NleG7,Q8BTW9,Pak4,0,7.0,False
NleG7,Q8C015,Pak5,0,7.0,False
NleG7,Q8CIN4,Pak2,0,7.0,False
NleG7,Q9DCE5,Pak1ip1,0,7.0,False
NleG7,Q3ULB5,Pak6,0,7.0,False
NleG7,A8MVW3,Sec24,0,7.0,False
NleG7,B2RWS6,Ep300,0,7.0,False
NleG7,G3UWA6,Slc3a2,0,7.0,False
NleG7,O88643,Pak1,0,7.0,False
NleG7,Q9DD03,Rab13,0,7.0,False
NleG7,Q9D620,Rab11fip1,0,7.0,False
NleG7,P84078,Arf1,0,7.0,False
NleG7,P84084,Arf5,0,7.0,False
NleG7,P62331,Arf6,0,7.0,False
NleG7,G3XA57,Rab11fip2,0,7.0,False
NleG7,P35283,Rab12,0,7.0,False
NleG7,P35292,Rab17,0,7.0,False
NleG7,P35293,Rab18,0,7.0,False
NleG7,P35294,Rab19,0,7.0,False
NleG7,P46638,Rab11b,0,7.0,False
NleG7,P61027,Rab10,0,7.0,False
NleG7,P62492,Rab11a,0,7.0,False
NleG7,P62821,Rab1A,0,7.0,False
NleG7,Q8BQP8,Rab11fip4,0,7.0,False
NleG7,Q8CHD8,Rab11fip3,0,7.0,False
NleG7,Q8K386,Rab15,0,7.0,False
NleG7,Q8R361,Rab11fip5,0,7.0,False
NleG7,Q91V41,Rab14,0,7.0,False
NleG7,Q9D1G1,Rab1b,0,7.0,False
NleG7,Q3TX81,Tmbim6,0,7.0,False
NleG8,Q9QY24,Zbp1,0,7.0,False
NleG8,P25118,Tnfrsf1a,0,7.0,False
NleG8,P25446,Fas,0,7.0,False
NleG8,P70671,Irf3,0,7.0,False
NleG8,O88593,Pglyrp1,0,7.0,False
NleG8,Q3UP24,Nlrc4,0,7.0,False
NleG8,Q99MB1,Tlr3,0,7.0,False
NleG8,Q9QUK6,Tlr4,0,7.0,False
NleG8,O35387,Hax1,0,7.0,False
NleG8,Q9D8Z2,Triap1,0,7.0,False
NleG8,P70380,Il18,0,7.0,False
NleG8,Q9QUN7,Tlr2,0,7.0,False
NleG8,P62908,Rps3,0,7.0,False
NleG8,P70441,Nherf1,0,7.0,False
NleG8,P31725,S100a9,0,7.0,False
NleG8,P27005,S100a8,0,7.0,False
NleG8,O55222,Ilk,0,7.0,False
NleG8,P11672,Lcn2,0,7.0,False
NleG8,Q61036,Pak3,0,7.0,False
NleG8,Q8BTW9,Pak4,0,7.0,False
NleG8,Q8C015,Pak5,0,7.0,False
NleG8,Q8CIN4,Pak2,0,7.0,False
NleG8,Q9DCE5,Pak1ip1,0,7.0,False
NleG8,Q3ULB5,Pak6,0,7.0,False
NleG8,A8MVW3,Sec24,0,7.0,False
NleG8,B2RWS6,Ep300,0,7.0,False
NleG8,G3UWA6,Slc3a2,0,7.0,False
NleG8,O88643,Pak1,0,7.0,False
NleG8,Q9DD03,Rab13,0,7.0,False
NleG8,Q9D620,Rab11fip1,0,7.0,False
NleG8,P84078,Arf1,0,7.0,False
NleG8,P84084,Arf5,0,7.0,False
NleG8,P62331,Arf6,0,7.0,False
NleG8,G3XA57,Rab11fip2,0,7.0,False
NleG8,P35283,Rab12,0,7.0,False
NleG8,P35292,Rab17,0,7.0,False
NleG8,P35293,Rab18,0,7.0,False
NleG8,P35294,Rab19,0,7.0,False
NleG8,P46638,Rab11b,0,7.0,False
NleG8,P61027,Rab10,0,7.0,False
NleG8,P62492,Rab11a,0,7.0,False
NleG8,P62821,Rab1A,0,7.0,False
NleG8,Q8BQP8,Rab11fip4,0,7.0,False
NleG8,Q8CHD8,Rab11fip3,0,7.0,False
NleG8,Q8K386,Rab15,0,7.0,False
NleG8,Q8R361,Rab11fip5,0,7.0,False
NleG8,Q91V41,Rab14,0,7.0,False
NleG8,Q9D1G1,Rab1b,0,7.0,False
NleG8,Q3TX81,Tmbim6,0,7.0,False
NleL,Q8BVZ5,Il33,0,7.0,False
pORF8,Q3TXX8,N-WASP,0,7.0,False
pORF8,P62908,Rps3,0,7.0,False
pORF8,P70441,Nherf1,0,7.0,False
pORF8,P31725,S100a9,0,7.0,False
pORF8,P27005,S100a8,0,7.0,False
pORF8,O55222,Ilk,0,7.0,False
pORF8,Q91VH2,Snx9,0,7.0,False
pORF8,P11672,Lcn2,0,7.0,False
pORF8,Q99LE6,Abcf2,0,7.0,False
pORF8,Q61036,Pak3,0,7.0,False
pORF8,Q8BTW9,Pak4,0,7.0,False
pORF8,Q8C015,Pak5,0,7.0,False
pORF8,Q8CIN4,Pak2,0,7.0,False
pORF8,Q9DCE5,Pak1ip1,0,7.0,False
pORF8,Q3ULB5,Pak6,0,7.0,False
pORF8,G3UWA6,Slc3a2,0,7.0,False
pORF8,O88643,Pak1,0,7.0,False
pORF8,Q9DD03,Rab13,0,7.0,False
pORF8,Q9D620,Rab11fip1,0,7.0,False
pORF8,P84078,Arf1,0,7.0,False
pORF8,P84084,Arf5,0,7.0,False
pORF8,P62331,Arf6,0,7.0,False
pORF8,G3XA57,Rab11fip2,0,7.0,False
pORF8,P35283,Rab12,0,7.0,False
pORF8,P35292,Rab17,0,7.0,False
pORF8,P35293,Rab18,0,7.0,False
pORF8,P35294,Rab19,0,7.0,False
pORF8,P46638,Rab11b,0,7.0,False
pORF8,P61027,Rab10,0,7.0,False
pORF8,P62492,Rab11a,0,7.0,False
pORF8,P62821,Rab1A,0,7.0,False
pORF8,Q8BQP8,Rab11fip4,0,7.0,False
pORF8,Q8CHD8,Rab11fip3,0,7.0,False
NleG1,Q9JIB3,Naip7,0,8.0,False
NleG1,Q9JIB6,Naip6,0,8.0,False
NleG1,Q9QUK4,Naip2,0,8.0,False
NleG1,Q9QWK5,Naip1,0,8.0,False
NleG1,Q9R016,Naip5,0,8.0,False
NleG1,Q9JJY9,Il22,0,8.0,False
NleG1,P52332,Jak1,0,8.0,False
NleG1,P42225,Stat1,0,8.0,False
NleG1,Q9WVL2,Stat2,0,8.0,False
NleG1,Q61179,Irf9,0,8.0,False
NleG1,Q9R117,Tyk2,0,8.0,False
NleG1,Q8K4B4,Il23r,0,8.0,False
NleG1,P61161,Actr2,0,8.0,False
NleG1,Q99JY9,Actr3,0,8.0,False
NleG7,Q9JIB3,Naip7,0,8.0,False
NleG7,Q9JIB6,Naip6,0,8.0,False
NleG7,Q9QUK4,Naip2,0,8.0,False
NleG7,Q9QWK5,Naip1,0,8.0,False
NleG7,Q9R016,Naip5,0,8.0,False
NleG7,Q9JJY9,Il22,0,8.0,False
NleG7,P52332,Jak1,0,8.0,False
NleG7,P42225,Stat1,0,8.0,False
NleG7,Q9WVL2,Stat2,0,8.0,False
NleG7,Q61179,Irf9,0,8.0,False
NleG7,Q9R117,Tyk2,0,8.0,False
NleG7,Q8K4B4,Il23r,0,8.0,False
NleG7,P61161,Actr2,0,8.0,False
NleG7,Q99JY9,Actr3,0,8.0,False
NleG8,Q9JIB3,Naip7,0,8.0,False
NleG8,Q9JIB6,Naip6,0,8.0,False
NleG8,Q9QUK4,Naip2,0,8.0,False
NleG8,Q9QWK5,Naip1,0,8.0,False
NleG8,Q9R016,Naip5,0,8.0,False
NleG8,Q9JJY9,Il22,0,8.0,False
NleG8,P52332,Jak1,0,8.0,False
NleG8,P42225,Stat1,0,8.0,False
NleG8,Q9WVL2,Stat2,0,8.0,False
NleG8,Q61179,Irf9,0,8.0,False
NleG8,Q9R117,Tyk2,0,8.0,False
NleG8,Q8K4B4,Il23r,0,8.0,False
NleG8,P61161,Actr2,0,8.0,False
NleG8,Q99JY9,Actr3,0,8.0,False
NleL,P07750,Il4,0,8.0,False
NleL,P04401,Il5,0,8.0,False
NleL,P20109,Il13,0,8.0,False
NleO,P07750,Il4,0,8.0,False
NleO,P04401,Il5,0,8.0,False
NleO,P20109,Il13,0,8.0,False
EspH,P07750,Il4,0,8.0,False
EspH,P04401,Il5,0,8.0,False
EspH,P20109,Il13,0,8.0,False
EspJ,P07750,Il4,0,8.0,False
EspJ,P04401,Il5,0,8.0,False
EspJ,P20109,Il13,0,8.0,False
EspK,P61161,Actr2,0,8.0,False
EspK,Q99JY9,Actr3,0,8.0,False
EspM,P07750,Il4,0,8.0,False
EspM,P04401,Il5,0,8.0,False
EspM,P20109,Il13,0,8.0,False
EspT,P07750,Il4,0,8.0,False
EspT,P04401,Il5,0,8.0,False
EspT,P20109,Il13,0,8.0,False
EspV,P07750,Il4,0,8.0,False
EspV,P04401,Il5,0,8.0,False
EspV,P20109,Il13,0,8.0,False
NleC,P61161,Actr2,0,8.0,False
NleC,Q99JY9,Actr3,0,8.0,False
NleD,P61161,Actr2,0,8.0,False
NleD,Q99JY9,Actr3,0,8.0,False
EscF,P61161,Actr2,0,9.0,False
EscF,Q99JY9,Actr3,0,9.0,False
NleG1,Q8BVZ5,Il33,0,9.0,False
NleG7,Q8BVZ5,Il33,0,9.0,False
NleG8,Q8BVZ5,Il33,0,9.0,False
pORF8,P61161,Actr2,0,9.0,False
pORF8,Q99JY9,Actr3,0,9.0,False
NleG1,P07750,Il4,0,10.0,False
NleG1,P04401,Il5,0,10.0,False
NleG1,P20109,Il13,0,10.0,False
NleG7,P07750,Il4,0,10.0,False
NleG7,P04401,Il5,0,10.0,False
NleG7,P20109,Il13,0,10.0,False
NleG8,P07750,Il4,0,10.0,False
NleG8,P04401,Il5,0,10.0,False
NleG8,P20109,Il13,0,10.0,False
NleE,Q9D0E1,Hnrnpm,0,,False
NleF,Q9D0E1,Hnrnpm,0,,False
NleG1,Q9D0E1,Hnrnpm,0,,False
NleG7,Q9D0E1,Hnrnpm,0,,False
NleG8,Q9D0E1,Hnrnpm,0,,False
NleH,Q9D0E1,Hnrnpm,0,,False
NleL,Q9D0E1,Hnrnpm,0,,False
Tir,Q9D0E1,Hnrnpm,0,,False
EspF,Q9D0E1,Hnrnpm,0,,False
EspG,Q9D0E1,Hnrnpm,0,,False
EspH,Q9D0E1,Hnrnpm,0,,False
EspJ,Q9D0E1,Hnrnpm,0,,False
EspK,Q9D0E1,Hnrnpm,0,,False
EspZ,Q9D0E1,Hnrnpm,0,,False
Map,Q9D0E1,Hnrnpm,0,,False
NleA,Q9D0E1,Hnrnpm,0,,False
NleB,Q9D0E1,Hnrnpm,0,,False
NleC,Q9D0E1,Hnrnpm,0,,False
NleD,Q9D0E1,Hnrnpm,0,,False
EspN,Q8BQP8,Rab11fip4,0,,False
EspN,Q8CHD8,Rab11fip3,0,,False
EspN,Q8K386,Rab15,0,,False
EspN,Q8R361,Rab11fip5,0,,False
EspN,Q91V41,Rab14,0,,False
EspN,Q9D1G1,Rab1b,0,,False
EspN,Q3TX81,Tmbim6,0,,False
EspN,Q8BH93,Mapk1ip1l,0,,False
EspN,Q9D7G9,Mapk1ip1,0,,False
EspN,Q9D0E1,Hnrnpm,0,,False
EspL,Q9D0E1,Hnrnpm,0,,False
EspM,Q9D0E1,Hnrnpm,0,,False
EspO,Q9D0E1,Hnrnpm,0,,False
EspS,Q9D0E1,Hnrnpm,0,,False
EspT,Q9D0E1,Hnrnpm,0,,False
EspV,Q9D0E1,Hnrnpm,0,,False
pORF8,Q9D0E1,Hnrnpm,0,,False
EscF,Q9D0E1,Hnrnpm,0,,False
NleO,Q9D0E1,Hnrnpm,0,,False
LPS,Q9D0E1,Hnrnpm,0,,False
NleK,Q9QY24,Zbp1,0,,False
NleK,P29452,Casp1,0,,False
NleK,O89110,Casp8,0,,False
NleK,Q9JIB3,Naip7,0,,False
NleK,Q9JIB6,Naip6,0,,False
NleK,Q9QUK4,Naip2,0,,False
NleK,Q9QWK5,Naip1,0,,False
NleK,Q9R016,Naip5,0,,False
NleK,P70343,Casp4,0,,False
NleK,P70196,Traf6,0,,False
NleK,Q3UDB7,Ticam1,0,,False
NleK,O08911,Mapk12,0,,False
NleK,O54992,Mapkapk5,0,,False
NleK,P47811,Mapk14,0,,False
NleK,P49138,Mapkapk2,0,,False
NleK,P63085,Mapk1,0,,False
NleK,Q3UMW7,Mapkapk3,0,,False
NleK,P05627,Jun,0,,False
NleK,P25118,Tnfrsf1a,0,,False
NleK,P39428,Traf1,0,,False
NleK,P39429,Traf2,0,,False
NleK,P70191,Traf5,0,,False
NleK,Q149C2,Traf3ip1,0,,False
NleK,Q3UDK1,Trafd1,0,,False
NleK,Q60803,Traf3,0,,False
NleK,Q61382,Traf4,0,,False
NleK,Q8N7N6,Traf3ip2,0,,False
NleK,Q922B6,Traf7,0,,False
NleK,P13504,Il1r1,0,,False
NleK,Q8C0G2,Traf3ip3,0,,False
NleK,Q9EPQ1,Tlr1,0,,False
NleK,Q61532,Mapk6,0,,False
NleK,Q63844,Mapk3,0,,False
NleK,Q61831,Mapk10,0,,False
NleK,Q9WUI1,Mapk11,0,,False
NleK,Q6NS57,Mapkbp1,0,,False
NleK,Q6P5G0,Mapk4,0,,False
NleK,Q80Y86,Mapk15,0,,False
NleK,Q8BKH7,Mapkap1,0,,False
NleK,Q9ERE9,Mapk8ip2,0,,False
NleK,Q9ESN9,Mapk8ip3,0,,False
NleK,Q9WTU6,Mapk9,0,,False
NleK,Q60855,Ripk1,0,,False
NleK,Q9QZL0,Ripk3,0,,False
NleK,Q3U0V2,Tradd,0,,False
NleK,Q91Y86,Mapk8,0,,False
NleK,Q9WVS8,Mapk7,0,,False
NleK,Q9Z1B7,Mapk13,0,,False
NleK,Q9WVI9,Mapk8ip1,0,,False
NleK,Q8CF89,Tab1,0,,False
NleK,P25446,Fas,0,,False
NleK,Q61160,Fadd,0,,False
NleK,Q8C3Q9,Casp9,0,,False
NleK,P62897,Cycs,0,,False
NleK,Q99K90,Tab2,0,,False
NleK,P70671,Irf3,0,,False
NleK,Q9EPB4,Pycard,0,,False
NleK,Q571K4,Tab3,0,,False
NleK,Q62073,Map3k7,0,,False
NleK,O88593,Pglyrp1,0,,False
NleK,Q9WTK5,Nfkb2,0,,False
NleK,P22366,Myd88,0,,False
NleK,Q3UP24,Nlrc4,0,,False
NleK,Q8R4B8,Nlrp3,0,,False
NleK,Q99MB1,Tlr3,0,,False
NleK,Q9QUK6,Tlr4,0,,False
NleK,O88522,Ikbkg,0,,False
NleK,P25799,Nfkb1,0,,False
NleK,O88351,Ikbkb,0,,False
NleK,Q04207,Rela,0,,False
NleK,O35387,Hax1,0,,False
NleK,Q9D8Z2,Triap1,0,,False
NleK,P70380,Il18,0,,False
NleK,Q9JJY9,Il22,0,,False
NleK,Q8K3Z0,Nod2,0,,False
NleK,P10749,Il1b,0,,False
NleK,Q9D8T2,Gsdmd,0,,False
NleK,P08505,Il6,0,,False
NleK,Q9Z121,Ccl8,0,,False
NleK,O54824,Il16,0,,False
NleK,Q9JIL2,Ccl28,0,,False
NleK,P18340,Cxcl9,0,,False
NleK,P12850,Cxcl1,0,,False
NleK,Q9D2Y4,Mlkl,0,,False
NleK,P50228,Cxcl5,0,,False
NleK,P27784,Ccl6,0,,False
NleK,O08668,Casp3,0,,False
NleK,O08738,Casp6,0,,False
NleK,O08669,Casp7,0,,False
NleK,P52332,Jak1,0,,False
NleK,P42225,Stat1,0,,False
NleK,Q9WVL2,Stat2,0,,False
NleK,Q61179,Irf9,0,,False
NleK,Q9R117,Tyk2,0,,False
NleK,Q9QUN7,Tlr2,0,,False
NleK,P07750,Il4,0,,False
NleK,P10889,Cxcl2,0,,False
NleK,P06804,Tnf,0,,False
NleK,P04401,Il5,0,,False
NleK,P20109,Il13,0,,False
NleK,Q9Z2D3,Gsdme,0,,False
NleK,O88336,Rhoa,0,,False
NleK,P62746,Rhob,0,,False
NleK,Q62159,Rhoc,0,,False
NleK,Q9D3G9,Rhoh,0,,False
NleK,P63001,Rac1,0,,False
NleK,Q05144,Rac2,0,,False
NleK,P60764,Rac3,0,,False
NleK,P84096,Rhog,0,,False
NleK,P60766,Cdc42,0,,False
NleK,P97348,Rhod,0,,False
NleK,Q8BVZ5,Il33,0,,False
NleK,Q8K4B4,Il23r,0,,False
NleK,P61161,Actr2,0,,False
NleK,Q99JY9,Actr3,0,,False
NleK,Q60680,Chuk,0,,False
NleK,Q3TXX8,N-WASP,0,,False
NleK,P62908,Rps3,0,,False
NleK,Q6NZP1,Zranb3,0,,False
NleK,P70441,Nherf1,0,,False
NleK,P31725,S100a9,0,,False
NleK,P27005,S100a8,0,,False
NleK,O55222,Ilk,0,,False
NleK,Q91VH2,Snx9,0,,False
NleK,P11672,Lcn2,0,,False
NleK,Q99LE6,Abcf2,0,,False
NleK,O55032,Nck1,0,,False
