Effector;Protein;Shortest_Path;Shared_Connections;Pathways_Shared;Is_Connected;Interaction_Score
EspK;Casp8;3;0;0;False;0.15
EspK;Tnf;3;0;0;False;0.15
EspK;Mapk4;3;0;0;False;0.15
EspK;Ep300;3;0;0;False;0.15
EspK;Rps3;3;0;0;False;0.15
EspK;Fadd;3;0;0;False;0.15
EspK;Traf6;3;0;0;False;0.15
EspK;Mapk13;3;0;0;False;0.15
EspK;Tradd;3;0;0;False;0.15
EspK;Zranb3;3;0;0;False;0.15
EspK;Mapk14;3;0;0;False;0.15
EspK;Trafd1;3;0;0;False;0.15
EspK;Tab3;3;0;0;False;0.15
EspK;Mapk8;3;0;0;False;0.15
EspK;Mapk6;3;0;0;False;0.15
EspK;Mapk12;3;0;0;False;0.15
EspK;Mapkap1;3;0;0;False;0.15
EspK;Nod2;3;0;0;False;0.15
EspK;Traf7;3;0;0;False;0.15
EspK;Tab2;3;0;0;False;0.15
EspK;Mapk8ip1;3;0;0;False;0.15
EspK;Mapkapk3;3;0;0;False;0.15
EspK;Traf3ip3;3;0;0;False;0.15
EspK;Traf3ip1;3;0;0;False;0.15
EspK;Mapk8ip2;3;0;0;False;0.15
EspK;Tmbim6;3;0;0;False;0.15
EspK;Rela;3;0;0;False;0.15
EspK;Traf3ip2;3;0;0;False;0.15
EspK;Mapkbp1;3;0;0;False;0.15
EspK;Ticam1;3;0;0;False;0.15
EspK;Mapk10;3;0;0;False;0.15
EspK;Mapk3;3;0;0;False;0.15
EspK;Mapkapk5;3;0;0;False;0.15
EspK;Mapkapk2;3;0;0;False;0.15
EspK;Traf2;3;0;0;False;0.15
EspK;Mapk1;3;0;0;False;0.15
EspK;Nlrp3;3;0;0;False;0.15
EspK;Traf4;3;0;0;False;0.15
EspK;Tlr1;3;0;0;False;0.15
EspK;Mapk8ip3;3;0;0;False;0.15
EspK;Traf3;3;0;0;False;0.15
EspK;Il18;3;0;0;False;0.15
EspK;Casp3;3;0;0;False;0.15
EspK;Tab1;3;0;0;False;0.15
EspK;Casp9;3;0;0;False;0.15
NleD;Rab13;3;0;0;False;0.15
NleD;Actn1;3;0;0;False;0.15
NleD;Irf3;3;0;0;False;0.15
NleD;Arf1;3;0;0;False;0.15
NleD;Rab11fip4;3;0;0;False;0.15
NleD;Gsdmd;3;0;0;False;0.15
NleD;Cycs;3;0;0;False;0.15
NleD;Traf1;3;0;0;False;0.15
NleD;Naip1;3;0;0;False;0.15
NleD;Rac3;3;0;0;False;0.15
NleD;Pycard;3;0;0;False;0.15
NleD;Nfkb2;3;0;0;False;0.15
NleD;Snx9;3;0;0;False;0.15
NleD;Lcn2;3;0;0;False;0.15
NleD;Rab11a;3;0;0;False;0.15
NleD;Nlrc4;3;0;0;False;0.15
NleD;Ep300;3;0;0;False;0.15
NleD;Pak6;3;0;0;False;0.15
NleD;Pak2;3;0;0;False;0.15
NleD;Fadd;3;0;0;False;0.15
NleD;Rhog;3;0;0;False;0.15
NleD;Traf5;3;0;0;False;0.15
NleD;Rhob;3;0;0;False;0.15
NleD;Ilk;3;0;0;False;0.15
NleD;Zranb3;3;0;0;False;0.15
NleD;Hnrnpm;3;0;0;False;0.15
NleD;Arf5;3;0;0;False;0.15
NleD;Sec24;3;0;0;False;0.15
NleD;Pglyrp1;3;0;0;False;0.15
NleD;Trafd1;3;0;0;False;0.15
NleD;Hax1;3;0;0;False;0.15
NleD;Zbp1;3;0;0;False;0.15
NleD;Il22;3;0;0;False;0.15
NleD;Abcf2;3;0;0;False;0.15
NleD;Nod2;3;0;0;False;0.15
NleD;Traf7;3;0;0;False;0.15
NleD;Rhoc;3;0;0;False;0.15
NleD;Casp4;3;0;0;False;0.15
NleD;Traf3ip3;3;0;0;False;0.15
NleD;Pak1ip1;3;0;0;False;0.15
NleD;Cttn;3;0;0;False;0.15
NleD;Traf3ip1;3;0;0;False;0.15
NleD;Cxcl2;3;0;0;False;0.15
NleD;Tln1;3;0;0;False;0.15
NleD;Traf3ip2;3;0;0;False;0.15
NleD;Ticam1;3;0;0;False;0.15
NleD;Pak1;3;0;0;False;0.15
NleD;Traf2;3;0;0;False;0.15
NleD;Rab18;3;0;0;False;0.15
NleD;Nlrp3;3;0;0;False;0.15
NleD;Inppl1;3;0;0;False;0.15
NleD;Stat2;3;0;0;False;0.15
NleD;Traf4;3;0;0;False;0.15
NleD;Tlr1;3;0;0;False;0.15
NleD;Traf3;3;0;0;False;0.15
NleD;Il18;3;0;0;False;0.15
NleD;Casp7;3;0;0;False;0.15
NleD;S100a8;3;0;0;False;0.15
NleD;Il23r;3;0;0;False;0.15
NleD;Ywhaq;3;0;0;False;0.15
NleD;Ripk3;3;0;0;False;0.15
NleD;Triap1;3;0;0;False;0.15
NleD;S100a9;3;0;0;False;0.15
NleD;Baiap2;3;0;0;False;0.15
NleO;Rab10;3;0;0;False;0.15
NleO;Rab13;3;0;0;False;0.15
NleO;Actn1;3;0;0;False;0.15
NleO;Irf3;3;0;0;False;0.15
NleO;Ripk1;3;0;0;False;0.15
NleO;Rab14;3;0;0;False;0.15
NleO;Nherf1;3;0;0;False;0.15
NleO;Rab11fip4;3;0;0;False;0.15
NleO;Gsdmd;3;0;0;False;0.15
NleO;Tlr2;3;0;0;False;0.15
NleO;Naip2;3;0;0;False;0.15
NleO;Il13;3;0;0;False;0.15
NleO;Ccl8;3;0;0;False;0.15
NleO;Mapk7;3;0;0;False;0.15
NleO;Stat1;3;0;0;False;0.15
NleO;Ccl28;3;0;0;False;0.15
NleO;Mapk15;3;0;0;False;0.15
NleO;Slc3a2;3;0;0;False;0.15
NleO;Mapk11;3;0;0;False;0.15
NleO;Naip1;3;0;0;False;0.15
NleO;Pak4;3;0;0;False;0.15
NleO;Il4;3;0;0;False;0.15
NleO;Casp8;3;0;0;False;0.15
NleO;Nfkb2;3;0;0;False;0.15
NleO;Krt18;3;0;0;False;0.15
NleO;Fas;3;0;0;False;0.15
NleO;Snx9;3;0;0;False;0.15
NleO;Myd88;3;0;0;False;0.15
NleO;Rab12;3;0;0;False;0.15
NleO;Lcn2;3;0;0;False;0.15
NleO;Rab11a;3;0;0;False;0.15
NleO;Mapk4;3;0;0;False;0.15
NleO;Tyk2;3;0;0;False;0.15
NleO;Rab11fip1;3;0;0;False;0.15
NleO;Ep300;3;0;0;False;0.15
NleO;Pak6;3;0;0;False;0.15
NleO;Rps3;3;0;0;False;0.15
NleO;Pak2;3;0;0;False;0.15
NleO;Rab1A;3;0;0;False;0.15
NleO;Fadd;3;0;0;False;0.15
NleO;Actr3;3;0;0;False;0.15
NleO;Rhog;3;0;0;False;0.15
NleO;Traf6;3;0;0;False;0.15
NleO;Ikbkg;3;0;0;False;0.15
NleO;Casp6;3;0;0;False;0.15
NleO;Rhob;3;0;0;False;0.15
NleO;Rhoh;3;0;0;False;0.15
NleO;Mapk13;3;0;0;False;0.15
NleO;Tradd;3;0;0;False;0.15
NleO;Arf5;3;0;0;False;0.15
NleO;Rab1b;3;0;0;False;0.15
NleO;Ikbkb;3;0;0;False;0.15
NleO;Tab3;3;0;0;False;0.15
NleO;Il33;3;0;0;False;0.15
NleO;Cxcl5;3;0;0;False;0.15
NleO;Map3k7;3;0;0;False;0.15
NleO;Mapk6;3;0;0;False;0.15
NleO;Rab11fip2;3;0;0;False;0.15
NleO;Mapk12;3;0;0;False;0.15
NleO;Tnfrsf1a;3;0;0;False;0.15
NleO;Casp1;3;0;0;False;0.15
NleO;Il16;3;0;0;False;0.15
NleO;Mapkap1;3;0;0;False;0.15
NleO;Rab15;3;0;0;False;0.15
NleO;Abcf2;3;0;0;False;0.15
NleO;N-WASP;3;0;0;False;0.15
NleO;Il5;3;0;0;False;0.15
NleO;Il6;3;0;0;False;0.15
NleO;Tab2;3;0;0;False;0.15
NleO;Rab19;3;0;0;False;0.15
NleO;Chuk;3;0;0;False;0.15
NleO;Mapk8ip1;3;0;0;False;0.15
NleO;Mapkapk3;3;0;0;False;0.15
NleO;Pak5;3;0;0;False;0.15
NleO;Pak1ip1;3;0;0;False;0.15
NleO;Rab11fip5;3;0;0;False;0.15
NleO;Cxcl2;3;0;0;False;0.15
NleO;Mapk8ip2;3;0;0;False;0.15
NleO;Cxcl1;3;0;0;False;0.15
NleO;Rela;3;0;0;False;0.15
NleO;Mapkbp1;3;0;0;False;0.15
NleO;Ticam1;3;0;0;False;0.15
NleO;Cxcl9;3;0;0;False;0.15
NleO;Mapkapk5;3;0;0;False;0.15
NleO;Nfkb1;3;0;0;False;0.15
NleO;Mapkapk2;3;0;0;False;0.15
NleO;Traf2;3;0;0;False;0.15
NleO;Rab17;3;0;0;False;0.15
NleO;Mapk1;3;0;0;False;0.15
NleO;Rab18;3;0;0;False;0.15
NleO;Rab11b;3;0;0;False;0.15
NleO;Inppl1;3;0;0;False;0.15
NleO;Stat2;3;0;0;False;0.15
NleO;Traf4;3;0;0;False;0.15
NleO;Tlr1;3;0;0;False;0.15
NleO;Mapk8ip3;3;0;0;False;0.15
NleO;Pak3;3;0;0;False;0.15
NleO;Rab11fip3;3;0;0;False;0.15
NleO;Tlr4;3;0;0;False;0.15
NleO;Il18;3;0;0;False;0.15
NleO;Casp7;3;0;0;False;0.15
NleO;Casp3;3;0;0;False;0.15
NleO;Tab1;3;0;0;False;0.15
NleO;S100a8;3;0;0;False;0.15
NleO;Nck1;3;0;0;False;0.15
NleO;Ywhaq;3;0;0;False;0.15
NleO;Ripk3;3;0;0;False;0.15
NleO;Ccl6;3;0;0;False;0.15
NleO;Rhod;3;0;0;False;0.15
NleO;S100a9;3;0;0;False;0.15
NleO;Baiap2;3;0;0;False;0.15
NleO;Casp9;3;0;0;False;0.15
EspS;Il1b;3;0;0;False;0.15
EspS;Ripk1;3;0;0;False;0.15
EspS;Snx9;3;0;0;False;0.15
EspS;Fadd;3;0;0;False;0.15
EspS;Traf6;3;0;0;False;0.15
EspS;Ikbkg;3;0;0;False;0.15
EspS;Casp6;3;0;0;False;0.15
EspS;Mapk14;3;0;0;False;0.15
EspS;Hax1;3;0;0;False;0.15
EspS;Abcf2;3;0;0;False;0.15
EspS;N-WASP;3;0;0;False;0.15
EspS;Casp7;3;0;0;False;0.15
EspS;Casp3;3;0;0;False;0.15
EspS;Ripk3;3;0;0;False;0.15
EspZ;Il1b;3;0;0;False;0.15
EspZ;Irf3;3;0;0;False;0.15
EspZ;Ripk1;3;0;0;False;0.15
EspZ;Rab14;3;0;0;False;0.15
EspZ;Nherf1;3;0;0;False;0.15
EspZ;Rab11fip4;3;0;0;False;0.15
EspZ;Gsdmd;3;0;0;False;0.15
EspZ;Tlr2;3;0;0;False;0.15
EspZ;Naip2;3;0;0;False;0.15
EspZ;Il13;3;0;0;False;0.15
EspZ;Ccl8;3;0;0;False;0.15
EspZ;Stat1;3;0;0;False;0.15
EspZ;Traf1;3;0;0;False;0.15
EspZ;Ccl28;3;0;0;False;0.15
EspZ;Mapk11;3;0;0;False;0.15
EspZ;Naip1;3;0;0;False;0.15
EspZ;Pak4;3;0;0;False;0.15
EspZ;Rac3;3;0;0;False;0.15
EspZ;Il4;3;0;0;False;0.15
EspZ;Casp8;3;0;0;False;0.15
EspZ;Nfkb2;3;0;0;False;0.15
EspZ;Krt18;3;0;0;False;0.15
EspZ;Fas;3;0;0;False;0.15
EspZ;Snx9;3;0;0;False;0.15
EspZ;Myd88;3;0;0;False;0.15
EspZ;Rac2;3;0;0;False;0.15
EspZ;Lcn2;3;0;0;False;0.15
EspZ;Rab11a;3;0;0;False;0.15
EspZ;Cdc42;3;0;0;False;0.15
EspZ;Tnf;3;0;0;False;0.15
EspZ;Mapk4;3;0;0;False;0.15
EspZ;Tyk2;3;0;0;False;0.15
EspZ;Ep300;3;0;0;False;0.15
EspZ;Pak6;3;0;0;False;0.15
EspZ;Pak2;3;0;0;False;0.15
EspZ;Rhoa;3;0;0;False;0.15
EspZ;Fadd;3;0;0;False;0.15
EspZ;Actr3;3;0;0;False;0.15
EspZ;Rhog;3;0;0;False;0.15
EspZ;Traf6;3;0;0;False;0.15
EspZ;Traf5;3;0;0;False;0.15
EspZ;Ikbkg;3;0;0;False;0.15
EspZ;Rhob;3;0;0;False;0.15
EspZ;Rhoh;3;0;0;False;0.15
EspZ;Mapk13;3;0;0;False;0.15
EspZ;Tradd;3;0;0;False;0.15
EspZ;Actr2;3;0;0;False;0.15
EspZ;Arf5;3;0;0;False;0.15
EspZ;Sec24;3;0;0;False;0.15
EspZ;Pglyrp1;3;0;0;False;0.15
EspZ;Trafd1;3;0;0;False;0.15
EspZ;Jak1;3;0;0;False;0.15
EspZ;Tab3;3;0;0;False;0.15
EspZ;Il33;3;0;0;False;0.15
EspZ;Mapk8;3;0;0;False;0.15
EspZ;Cxcl5;3;0;0;False;0.15
EspZ;Map3k7;3;0;0;False;0.15
EspZ;Pik3ca;3;0;0;False;0.15
EspZ;Mapk6;3;0;0;False;0.15
EspZ;Mapk12;3;0;0;False;0.15
EspZ;Tnfrsf1a;3;0;0;False;0.15
EspZ;Casp1;3;0;0;False;0.15
EspZ;Il16;3;0;0;False;0.15
EspZ;Mapkap1;3;0;0;False;0.15
EspZ;Abcf2;3;0;0;False;0.15
EspZ;Mlkl;3;0;0;False;0.15
EspZ;Nod2;3;0;0;False;0.15
EspZ;N-WASP;3;0;0;False;0.15
EspZ;Il6;3;0;0;False;0.15
EspZ;Tab2;3;0;0;False;0.15
EspZ;Vcl;3;0;0;False;0.15
EspZ;Chuk;3;0;0;False;0.15
EspZ;Casp4;3;0;0;False;0.15
EspZ;Mapkapk3;3;0;0;False;0.15
EspZ;Pak1ip1;3;0;0;False;0.15
EspZ;Cttn;3;0;0;False;0.15
EspZ;Cxcl2;3;0;0;False;0.15
EspZ;Mapk8ip2;3;0;0;False;0.15
EspZ;Cxcl1;3;0;0;False;0.15
EspZ;Tln1;3;0;0;False;0.15
EspZ;Rac1;3;0;0;False;0.15
EspZ;Rela;3;0;0;False;0.15
EspZ;Mapk10;3;0;0;False;0.15
EspZ;Cxcl9;3;0;0;False;0.15
EspZ;Mapkapk5;3;0;0;False;0.15
EspZ;Nfkb1;3;0;0;False;0.15
EspZ;Pak1;3;0;0;False;0.15
EspZ;Mapkapk2;3;0;0;False;0.15
EspZ;Traf2;3;0;0;False;0.15
EspZ;Mapk1;3;0;0;False;0.15
EspZ;Rab18;3;0;0;False;0.15
EspZ;Nlrp3;3;0;0;False;0.15
EspZ;Inppl1;3;0;0;False;0.15
EspZ;Stat2;3;0;0;False;0.15
EspZ;Tlr1;3;0;0;False;0.15
EspZ;Pak3;3;0;0;False;0.15
EspZ;Traf3;3;0;0;False;0.15
EspZ;Tlr4;3;0;0;False;0.15
EspZ;Il18;3;0;0;False;0.15
EspZ;Tab1;3;0;0;False;0.15
EspZ;Nck1;3;0;0;False;0.15
EspZ;Ripk3;3;0;0;False;0.15
EspZ;Ccl6;3;0;0;False;0.15
EspZ;Rhod;3;0;0;False;0.15
EspZ;Jun;3;0;0;False;0.15
NleB;Rab10;3;0;0;False;0.15
NleB;Rab13;3;0;0;False;0.15
NleB;Naip2;3;0;0;False;0.15
NleB;Naip1;3;0;0;False;0.15
NleB;Rac3;3;0;0;False;0.15
NleB;Pycard;3;0;0;False;0.15
NleB;Snx9;3;0;0;False;0.15
NleB;Lcn2;3;0;0;False;0.15
NleB;Rab11a;3;0;0;False;0.15
NleB;Nlrc4;3;0;0;False;0.15
NleB;Cdc42;3;0;0;False;0.15
NleB;Ep300;3;0;0;False;0.15
NleB;Pak6;3;0;0;False;0.15
NleB;Pak2;3;0;0;False;0.15
NleB;Rhoa;3;0;0;False;0.15
NleB;Actr3;3;0;0;False;0.15
NleB;Rhog;3;0;0;False;0.15
NleB;Rhob;3;0;0;False;0.15
NleB;Rhoh;3;0;0;False;0.15
NleB;Ilk;3;0;0;False;0.15
NleB;Baiap2l1;3;0;0;False;0.15
NleB;Zranb3;3;0;0;False;0.15
NleB;Actr2;3;0;0;False;0.15
NleB;Irf9;3;0;0;False;0.15
NleB;Arf5;3;0;0;False;0.15
NleB;Sec24;3;0;0;False;0.15
NleB;Pglyrp1;3;0;0;False;0.15
NleB;Rab1b;3;0;0;False;0.15
NleB;Zbp1;3;0;0;False;0.15
NleB;Il22;3;0;0;False;0.15
NleB;Mapk1ip1l;3;0;0;False;0.15
NleB;Rhoc;3;0;0;False;0.15
NleB;N-WASP;3;0;0;False;0.15
NleB;Arf6;3;0;0;False;0.15
NleB;Pak1ip1;3;0;0;False;0.15
NleB;Cttn;3;0;0;False;0.15
NleB;Tln1;3;0;0;False;0.15
NleB;Rac1;3;0;0;False;0.15
NleB;Pak1;3;0;0;False;0.15
NleB;Rab18;3;0;0;False;0.15
NleB;Inppl1;3;0;0;False;0.15
NleB;Rab11fip3;3;0;0;False;0.15
NleB;Il23r;3;0;0;False;0.15
NleB;Mapk1ip1;3;0;0;False;0.15
NleB;Baiap2;3;0;0;False;0.15
EspH;Rab10;3;0;0;False;0.15
EspH;Irf3;3;0;0;False;0.15
EspH;Ripk1;3;0;0;False;0.15
EspH;Rab14;3;0;0;False;0.15
EspH;Rab11fip4;3;0;0;False;0.15
EspH;Gsdmd;3;0;0;False;0.15
EspH;Naip2;3;0;0;False;0.15
EspH;Il13;3;0;0;False;0.15
EspH;Ccl8;3;0;0;False;0.15
EspH;Mapk7;3;0;0;False;0.15
EspH;Cycs;3;0;0;False;0.15
EspH;Traf1;3;0;0;False;0.15
EspH;Ccl28;3;0;0;False;0.15
EspH;Mapk15;3;0;0;False;0.15
EspH;Mapk11;3;0;0;False;0.15
EspH;Naip1;3;0;0;False;0.15
EspH;Casp8;3;0;0;False;0.15
EspH;Nfkb2;3;0;0;False;0.15
EspH;Fas;3;0;0;False;0.15
EspH;Snx9;3;0;0;False;0.15
EspH;Myd88;3;0;0;False;0.15
EspH;Rab12;3;0;0;False;0.15
EspH;Lcn2;3;0;0;False;0.15
EspH;Rab11a;3;0;0;False;0.15
EspH;Mapk4;3;0;0;False;0.15
EspH;Rab11fip1;3;0;0;False;0.15
EspH;Ep300;3;0;0;False;0.15
EspH;Pak6;3;0;0;False;0.15
EspH;Pak2;3;0;0;False;0.15
EspH;Rab1A;3;0;0;False;0.15
EspH;Fadd;3;0;0;False;0.15
EspH;Actr3;3;0;0;False;0.15
EspH;Traf6;3;0;0;False;0.15
EspH;Traf5;3;0;0;False;0.15
EspH;Ikbkg;3;0;0;False;0.15
EspH;Casp6;3;0;0;False;0.15
EspH;Mapk13;3;0;0;False;0.15
EspH;Baiap2l1;3;0;0;False;0.15
EspH;Tradd;3;0;0;False;0.15
EspH;Arf5;3;0;0;False;0.15
EspH;Pglyrp1;3;0;0;False;0.15
EspH;Trafd1;3;0;0;False;0.15
EspH;Rab1b;3;0;0;False;0.15
EspH;Tab3;3;0;0;False;0.15
EspH;Il33;3;0;0;False;0.15
EspH;Cxcl5;3;0;0;False;0.15
EspH;Map3k7;3;0;0;False;0.15
EspH;Mapk6;3;0;0;False;0.15
EspH;Rab11fip2;3;0;0;False;0.15
EspH;Mapk12;3;0;0;False;0.15
EspH;Tnfrsf1a;3;0;0;False;0.15
EspH;Casp1;3;0;0;False;0.15
EspH;Il16;3;0;0;False;0.15
EspH;Mapkap1;3;0;0;False;0.15
EspH;Rab15;3;0;0;False;0.15
EspH;Mapk1ip1l;3;0;0;False;0.15
EspH;Traf7;3;0;0;False;0.15
EspH;Il5;3;0;0;False;0.15
EspH;Tab2;3;0;0;False;0.15
EspH;Rab19;3;0;0;False;0.15
EspH;Chuk;3;0;0;False;0.15
EspH;Casp4;3;0;0;False;0.15
EspH;Mapk8ip1;3;0;0;False;0.15
EspH;Mapkapk3;3;0;0;False;0.15
EspH;Traf3ip3;3;0;0;False;0.15
EspH;Pak5;3;0;0;False;0.15
EspH;Pak1ip1;3;0;0;False;0.15
EspH;Traf3ip1;3;0;0;False;0.15
EspH;Rab11fip5;3;0;0;False;0.15
EspH;Cxcl2;3;0;0;False;0.15
EspH;Mapk8ip2;3;0;0;False;0.15
EspH;Rela;3;0;0;False;0.15
EspH;Traf3ip2;3;0;0;False;0.15
EspH;Mapkbp1;3;0;0;False;0.15
EspH;Ticam1;3;0;0;False;0.15
EspH;Cxcl9;3;0;0;False;0.15
EspH;Mapkapk5;3;0;0;False;0.15
EspH;Nfkb1;3;0;0;False;0.15
EspH;Mapkapk2;3;0;0;False;0.15
EspH;Traf2;3;0;0;False;0.15
EspH;Rab17;3;0;0;False;0.15
EspH;Mapk1;3;0;0;False;0.15
EspH;Rab18;3;0;0;False;0.15
EspH;Rab11b;3;0;0;False;0.15
EspH;Stat2;3;0;0;False;0.15
EspH;Traf4;3;0;0;False;0.15
EspH;Tlr1;3;0;0;False;0.15
EspH;Mapk8ip3;3;0;0;False;0.15
EspH;Rab11fip3;3;0;0;False;0.15
EspH;Traf3;3;0;0;False;0.15
EspH;Il18;3;0;0;False;0.15
EspH;Casp7;3;0;0;False;0.15
EspH;Tab1;3;0;0;False;0.15
EspH;Ywhaq;3;0;0;False;0.15
EspH;Ripk3;3;0;0;False;0.15
EspH;Ccl6;3;0;0;False;0.15
EspH;Mapk1ip1;3;0;0;False;0.15
EspH;Baiap2;3;0;0;False;0.15
EspH;Casp9;3;0;0;False;0.15
NleA;Rab10;3;0;0;False;0.15
NleA;Arf1;3;0;0;False;0.15
NleA;Ripk1;3;0;0;False;0.15
NleA;Rab14;3;0;0;False;0.15
NleA;Nherf1;3;0;0;False;0.15
NleA;Rab11fip4;3;0;0;False;0.15
NleA;Tlr2;3;0;0;False;0.15
NleA;Naip2;3;0;0;False;0.15
NleA;Il13;3;0;0;False;0.15
NleA;Ccl8;3;0;0;False;0.15
NleA;Mapk7;3;0;0;False;0.15
NleA;Stat1;3;0;0;False;0.15
NleA;Traf1;3;0;0;False;0.15
NleA;Ccl28;3;0;0;False;0.15
NleA;Mapk15;3;0;0;False;0.15
NleA;Slc3a2;3;0;0;False;0.15
NleA;Mapk11;3;0;0;False;0.15
NleA;Pak4;3;0;0;False;0.15
NleA;Rac3;3;0;0;False;0.15
NleA;Krt18;3;0;0;False;0.15
NleA;Fas;3;0;0;False;0.15
NleA;Snx9;3;0;0;False;0.15
NleA;Myd88;3;0;0;False;0.15
NleA;Rab12;3;0;0;False;0.15
NleA;Rac2;3;0;0;False;0.15
NleA;Lcn2;3;0;0;False;0.15
NleA;Rab11a;3;0;0;False;0.15
NleA;Nlrc4;3;0;0;False;0.15
NleA;Cdc42;3;0;0;False;0.15
NleA;Tnf;3;0;0;False;0.15
NleA;Mapk4;3;0;0;False;0.15
NleA;Tyk2;3;0;0;False;0.15
NleA;Rab11fip1;3;0;0;False;0.15
NleA;Ep300;3;0;0;False;0.15
NleA;Pak6;3;0;0;False;0.15
NleA;Rps3;3;0;0;False;0.15
NleA;Pak2;3;0;0;False;0.15
NleA;Rab1A;3;0;0;False;0.15
NleA;Fadd;3;0;0;False;0.15
NleA;Rhog;3;0;0;False;0.15
NleA;Traf5;3;0;0;False;0.15
NleA;Rhob;3;0;0;False;0.15
NleA;Rhoh;3;0;0;False;0.15
NleA;Ilk;3;0;0;False;0.15
NleA;Mapk13;3;0;0;False;0.15
NleA;Baiap2l1;3;0;0;False;0.15
NleA;Tradd;3;0;0;False;0.15
NleA;Zranb3;3;0;0;False;0.15
NleA;Actr2;3;0;0;False;0.15
NleA;Irf9;3;0;0;False;0.15
NleA;Tlr3;3;0;0;False;0.15
NleA;Arf5;3;0;0;False;0.15
NleA;Trafd1;3;0;0;False;0.15
NleA;Rab1b;3;0;0;False;0.15
NleA;Jak1;3;0;0;False;0.15
NleA;Tab3;3;0;0;False;0.15
NleA;Il33;3;0;0;False;0.15
NleA;Mapk8;3;0;0;False;0.15
NleA;Cxcl5;3;0;0;False;0.15
NleA;Map3k7;3;0;0;False;0.15
NleA;Pik3ca;3;0;0;False;0.15
NleA;Mapk6;3;0;0;False;0.15
NleA;Rab11fip2;3;0;0;False;0.15
NleA;Mapk12;3;0;0;False;0.15
NleA;Hax1;3;0;0;False;0.15
NleA;Tnfrsf1a;3;0;0;False;0.15
NleA;Zbp1;3;0;0;False;0.15
NleA;Il16;3;0;0;False;0.15
NleA;Mapkap1;3;0;0;False;0.15
NleA;Rab15;3;0;0;False;0.15
NleA;Mapk1ip1l;3;0;0;False;0.15
NleA;Naip6;3;0;0;False;0.15
NleA;Abcf2;3;0;0;False;0.15
NleA;Nod2;3;0;0;False;0.15
NleA;Traf7;3;0;0;False;0.15
NleA;Rhoc;3;0;0;False;0.15
NleA;N-WASP;3;0;0;False;0.15
NleA;Il5;3;0;0;False;0.15
NleA;Il6;3;0;0;False;0.15
NleA;Il1r1;3;0;0;False;0.15
NleA;Tab2;3;0;0;False;0.15
NleA;Rab19;3;0;0;False;0.15
NleA;Vcl;3;0;0;False;0.15
NleA;Chuk;3;0;0;False;0.15
NleA;Arf6;3;0;0;False;0.15
NleA;Mapk8ip1;3;0;0;False;0.15
NleA;Mapkapk3;3;0;0;False;0.15
NleA;Traf3ip3;3;0;0;False;0.15
NleA;Pak5;3;0;0;False;0.15
NleA;Pak1ip1;3;0;0;False;0.15
NleA;Cttn;3;0;0;False;0.15
NleA;Traf3ip1;3;0;0;False;0.15
NleA;Rab11fip5;3;0;0;False;0.15
NleA;Cxcl2;3;0;0;False;0.15
NleA;Mapk8ip2;3;0;0;False;0.15
NleA;Tmbim6;3;0;0;False;0.15
NleA;Cxcl1;3;0;0;False;0.15
NleA;Tln1;3;0;0;False;0.15
NleA;Rac1;3;0;0;False;0.15
NleA;Traf3ip2;3;0;0;False;0.15
NleA;Mapkbp1;3;0;0;False;0.15
NleA;Mapk10;3;0;0;False;0.15
NleA;Mapk3;3;0;0;False;0.15
NleA;Cxcl9;3;0;0;False;0.15
NleA;Mapkapk5;3;0;0;False;0.15
NleA;Pak1;3;0;0;False;0.15
NleA;Mapkapk2;3;0;0;False;0.15
NleA;Traf2;3;0;0;False;0.15
NleA;Rab17;3;0;0;False;0.15
NleA;Mapk1;3;0;0;False;0.15
NleA;Rab18;3;0;0;False;0.15
NleA;Rab11b;3;0;0;False;0.15
NleA;Inppl1;3;0;0;False;0.15
NleA;Stat2;3;0;0;False;0.15
NleA;Traf4;3;0;0;False;0.15
NleA;Tlr1;3;0;0;False;0.15
NleA;Mapk8ip3;3;0;0;False;0.15
NleA;Pak3;3;0;0;False;0.15
NleA;Rab11fip3;3;0;0;False;0.15
NleA;Naip5;3;0;0;False;0.15
NleA;Traf3;3;0;0;False;0.15
NleA;Tlr4;3;0;0;False;0.15
NleA;Casp7;3;0;0;False;0.15
NleA;Tab1;3;0;0;False;0.15
NleA;S100a8;3;0;0;False;0.15
NleA;Nck1;3;0;0;False;0.15
NleA;Il23r;3;0;0;False;0.15
NleA;Ywhaq;3;0;0;False;0.15
NleA;Ripk3;3;0;0;False;0.15
NleA;Ccl6;3;0;0;False;0.15
NleA;Triap1;3;0;0;False;0.15
NleA;Mapk1ip1;3;0;0;False;0.15
NleA;Rhod;3;0;0;False;0.15
NleA;Jun;3;0;0;False;0.15
NleA;S100a9;3;0;0;False;0.15
NleA;Baiap2;3;0;0;False;0.15
NleA;Casp9;3;0;0;False;0.15
EspJ;Rab10;3;0;0;False;0.15
EspJ;Arf1;3;0;0;False;0.15
EspJ;Rab14;3;0;0;False;0.15
EspJ;Rab11fip4;3;0;0;False;0.15
EspJ;Gsdmd;3;0;0;False;0.15
EspJ;Traf1;3;0;0;False;0.15
EspJ;Slc3a2;3;0;0;False;0.15
EspJ;Krt18;3;0;0;False;0.15
EspJ;Snx9;3;0;0;False;0.15
EspJ;Rab12;3;0;0;False;0.15
EspJ;Rab11a;3;0;0;False;0.15
EspJ;Tnf;3;0;0;False;0.15
